"source","characterid","stateid","description","entity","entitylabel","entityid","quality","qualitylabel","qualityid","qualitynegated","qualitynegatedlabel","qnparentlabel","qnparentid","qualitymodifier","qualitymodifierlabel","qualitymodifierid","entitylocator","entitylocatorlabel","entitylocatorid","countt"
"Swartz 2012.xml_states915.xml","states915","state918","shorter than humerus","Radial","","","shorter","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","humerus","humerus","UBERON:0000976","","","",""
"Swartz 2012.xml_states919.xml","states919","state922","has some ventrally directed component","component","","","some","","","","","","","","","","facet","","",""
"Swartz 2012.xml_states919.xml","states919","state922","has some ventrally directed component","component","","","directed ventrally","","","","","","","","","","facet","","",""
"Swartz 2012.xml_states923.xml","states923","state925","absent","olecranon","olecranon","UBERON:0006810","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states923.xml","states923","state926","present","olecranon","olecranon","UBERON:0006810","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states927.xml","states927","state929","absent","ulnare","ulnare","UBERON:0002445","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states927.xml","states927","state929","absent","intermedium","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states927.xml","states927","state929","absent","radius","radius","UBERON:2002118","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states927.xml","states927","state930","present","ulnare","ulnare","UBERON:0002445","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states927.xml","states927","state930","present","intermedium","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states927.xml","states927","state930","present","radius","radius","UBERON:2002118","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states931.xml","states931","state933","absent","articulation","articulation","UBERON:0004905","absent","absent","PATO:0000462","","","","","radial","radial","UBERON:2000271","ulnare","ulnare","UBERON:0002445",""
"Swartz 2012.xml_states931.xml","states931","state933","absent","radial","radial","UBERON:2000271","absent","absent","PATO:0000462","","","","","","","","ulnare","ulnare","UBERON:0002445",""
"Swartz 2012.xml_states931.xml","states931","state933","absent","ulnare","ulnare","UBERON:0002445","absent","absent","PATO:0000462","","","","","","","","ulnare","ulnare","UBERON:0002445",""
"Swartz 2012.xml_states931.xml","states931","state934","present","articulation","articulation","UBERON:0004905","present","present","PATO:0000467","","","","","radial","radial","UBERON:2000271","ulnare","ulnare","UBERON:0002445",""
"Swartz 2012.xml_states931.xml","states931","state934","present","radial","radial","UBERON:2000271","present","present","PATO:0000467","","","","","","","","ulnare","ulnare","UBERON:0002445",""
"Swartz 2012.xml_states931.xml","states931","state934","present","ulnare","ulnare","UBERON:0002445","present","present","PATO:0000467","","","","","","","","ulnare","ulnare","UBERON:0002445",""
"Swartz 2012.xml_states935.xml","states935","state937","absent","postaxial","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states935.xml","states935","state938","present","postaxial","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states939.xml","states939","state941","absent","radial","radial","UBERON:2000271","absent","absent","PATO:0000462","","","","","ulnare","ulnare","UBERON:0002445","","","",""
"Swartz 2012.xml_states939.xml","states939","state941","absent","ulnare","ulnare","UBERON:0002445","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states939.xml","states939","state942","present","radial","radial","UBERON:2000271","present","present","PATO:0000467","","","","","ulnare","ulnare","UBERON:0002445","","","",""
"Swartz 2012.xml_states939.xml","states939","state942","present","ulnare","ulnare","UBERON:0002445","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states943.xml","states943","state945","jointed","radial","radial","UBERON:2000271","jointed","","","","","","","","","","","","",""
"Swartz 2012.xml_states943.xml","states943","state946","unjointed","radial","radial","UBERON:2000271","unjointed","","","","","","","","","","","","",""
"Swartz 2012.xml_states947.xml","states947","state949","absent","digit","digit","UBERON:0002544","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states947.xml","states947","state950","present","digit","digit","UBERON:0002544","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states951.xml","states951","state953","present","lepidotrichium","lepidotrichium","UBERON:2001554","present","present","PATO:0000467","","","","","","","","appendage","appendage","UBERON:0000026",""
"Swartz 2012.xml_states951.xml","states951","state953","present","appendage","appendage","UBERON:0000026","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states951.xml","states951","state954","absent","lepidotrichium","lepidotrichium","UBERON:2001554","absent","absent","PATO:0000462","","","","","","","","appendage","appendage","UBERON:0000026",""
"Swartz 2012.xml_states951.xml","states951","state954","absent","appendage","appendage","UBERON:0000026","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states955.xml","states955","state957","no","basal segment","organismal segment","UBERON:0000914","","","PATO:0001154","not elongated","not(elongated)","shape","PATO:0000052","","","","","","",""
"Swartz 2012.xml_states955.xml","states955","state958","yes","basal segment","organismal segment","UBERON:0000914","elongated","elongated","PATO:0001154","","","","","","","","","","",""
"Swartz 2012.xml_states959.xml","states959","state961","absent","rib","rib","UBERON:0002228","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states959.xml","states959","state962","present","rib","rib","UBERON:0002228","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states963.xml","states963","state965","absent","rib","rib","UBERON:0002228","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states963.xml","states963","state966","present","rib","rib","UBERON:0002228","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states967.xml","states967","state969","no longer than diameter of intercentrum","ribs trunk","trunk","UBERON:0002100","no","","","","","","","","","","","rib","UBERON:0002228",""
"Swartz 2012.xml_states967.xml","states967","state969","no longer than diameter of intercentrum","ribs trunk","trunk","UBERON:0002100","longer","increased length","PATO:0000573","","","","","intercentrum","","","","rib","UBERON:0002228",""
"Swartz 2012.xml_states967.xml","states967","state970","longer","ribs trunk","trunk","UBERON:0002100","longer","increased length","PATO:0000573","","","","","","","","","rib","UBERON:0002228",""
"Swartz 2012.xml_states971.xml","states971","state973","all straight","ribs trunk","trunk","UBERON:0002100","straight","straight","PATO:0002180","","","","","","","","","rib","UBERON:0002228",""
"Swartz 2012.xml_states971.xml","states971","state974","at least some ventral component","ventral component","","","some at-least","","","","","","","","","","","","",""
"Swartz 2012.xml_states975.xml","states975","state977","all cylindrical","ribs trunk","trunk","UBERON:0002100","cylindrical","cylindrical","PATO:0001873","","","","","","","","","rib","UBERON:0002228",""
"Swartz 2012.xml_states975.xml","states975","state978","some or all bear flanges from posterior margin which narrow distally","flange","","","from","","","","","","","posterior margin","posterior margin","BSPO:0000672","","","",""
"Swartz 2012.xml_states975.xml","states975","state978","some or all bear flanges from posterior margin which narrow distally","ribs trunk","trunk","UBERON:0002100","some","","","","","","","flange","","","","rib","UBERON:0002228",""
"Swartz 2012.xml_states975.xml","states975","state978","some or all bear flanges from posterior margin which narrow distally","ribs trunk","trunk","UBERON:0002100","bear flanges","","","","","","","flange","","","","rib","UBERON:0002228",""
"Swartz 2012.xml_states975.xml","states975","state979","some or all flare distally","ribs trunk","trunk","UBERON:0002100","some","","","","","","","","","","","rib","UBERON:0002228",""
"Swartz 2012.xml_states975.xml","states975","state979","some or all flare distally","ribs trunk","trunk","UBERON:0002100","some all flare distally","","","","","","","","","","","rib","UBERON:0002228",""
"Swartz 2012.xml_states980.xml","states980","state982","present","supraneural spine","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states980.xml","states980","state983","absent","supraneural spine","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states984.xml","states984","state986","absent","ilium iliac canal","ilium","UBERON:0001273","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states984.xml","states984","state987","present","ilium iliac canal","ilium","UBERON:0001273","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states988.xml","states988","state990","oriented posterodorsally","ilium","ilium","UBERON:0001273","oriented posterodorsally","","","","","","","","","","","","",""
"Swartz 2012.xml_states988.xml","states988","state990","oriented posterodorsally","posterior region","posterior region","BSPO:0000072","oriented posterodorsally","","","","","","","","","","process,","","",""
"Swartz 2012.xml_states988.xml","states988","state991","oriented approximately horizontally posteriorly","ilium","ilium","UBERON:0001273","oriented approximately horizontally posteriorly","","","","","","","","","","","","",""
"Swartz 2012.xml_states988.xml","states988","state991","oriented approximately horizontally posteriorly","posterior region","posterior region","BSPO:0000072","oriented approximately horizontally posteriorly","","","","","","","","","","process,","","",""
"Swartz 2012.xml_states992.xml","states992","state994","present","postaxial","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states992.xml","states992","state995","absent","postaxial","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states996.xml","states996","state998","large","postaxial","","","large","increased size","PATO:0000586","","","","","","","","","","",""
"Swartz 2012.xml_states996.xml","states996","state999","small","postaxial","","","small","decreased size","PATO:0000587","","","","","","","","","","",""
