?matrix_file	?character_number	?character_text	?state_symbol	?state_text	?entity_id	?entity_name	?quality_id	?quality_name	?related_entity_id	?related_entity_name	?attributes
Arratia_1999.xml	50	Quadrate-mandibular articulation	3	anterior to orbit	http://purl.obolibrary.org/obo/UBERON_0011170	quadrate-articular joint	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2001967	orbit	position
Evans_et_al_2008.xml	57	Distal tarsal 3 and distal tarsal 2	1	fused	http://purl.obolibrary.org/obo/UBERON_0001454	distal tarsal bone 3	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_0001453	distal tarsal bone 2	structure
Arratia_1999.xml	50	Quadrate-mandibular articulation	0	posterior to orbit	http://purl.obolibrary.org/obo/UBERON_0011170	quadrate-articular joint	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2001967	orbit	position
Arratia_1999.xml	50	Quadrate-mandibular articulation	1	placed below the posterior half of orbit	http://purl.obolibrary.org/obo/UBERON_0011170	quadrate-articular joint	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2001967	orbit	position
Arratia_1999.xml	50	Quadrate-mandibular articulation	2	below anterior half of orbit	http://purl.obolibrary.org/obo/UBERON_0011170	quadrate-articular joint	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2001967	orbit	position
Evans_et_al_2008.xml	57	Distal tarsal 3 and distal tarsal 2	0	free	http://purl.obolibrary.org/obo/UBERON_0001454	distal tarsal bone 3	http://purl.obolibrary.org/obo/PATO_0000651	unfused from	http://purl.obolibrary.org/obo/UBERON_0001453	distal tarsal bone 2	structure
OConnor_etal.xml	235	Distal tarsometatarsus, trochlea in distal view	2	metatarsal II strongly displaced plantarly in respect to III and IV, such that there is little or no overlap in medial view	http://purl.obolibrary.org/obo/UBERON_0003651	metatarsal bone of digit 2	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.obolibrary.org/obo/UBERON_0003652	metatarsal bone of digit 3	structure
OConnor_etal.xml	235	Distal tarsometatarsus, trochlea in distal view	2	metatarsal II strongly displaced plantarly in respect to III and IV, such that there is little or no overlap in medial view	http://purl.obolibrary.org/obo/UBERON_0003651	metatarsal bone of digit 2	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.obolibrary.org/obo/UBERON_0003653	metatarsal bone of digit 4	structure
Martinez_2011.xml	116	Tibia, distal end, posterolateral flange, lateral extension	0	does not reach fibula	http://purl.org/phenoscape/uuid/19139b6d-32d9-4daf-86a8-3e0acefaa984	[anatomical projection and (part_of some (postero-lateral region and (part_of some distal epiphysis of tibia)))]	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.obolibrary.org/obo/UBERON_0001446	fibula	structure
Chang_2004.xml	107	Dorsal cleithrum, ventral cleithrum and pectoral spine	1	fused	http://purl.obolibrary.org/obo/UBERON_4300014	dorsal cleithrum	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_2001787	pectoral fin spine	structure
Chang_2004.xml	107	Dorsal cleithrum, ventral cleithrum and pectoral spine	1	fused	http://purl.obolibrary.org/obo/UBERON_4300014	dorsal cleithrum	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_4300015	ventral cleithrum	structure
Cloutier_Arratia_2004.xml	10	Premaxillae (LUND et al. 1995, char. 2 in part; LUND 2000, char. 2 in part; LUND & POPLIN 2002, char. 3 in part)	0	premaxillae abutting medially	http://purl.obolibrary.org/obo/UBERON_0002244	premaxilla	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.obolibrary.org/obo/UBERON_0002244	premaxilla	structure
Royero_1999.xml	24	Anterior nuchal plate	1	in contact with posteromedial section of parietal-epiotic	http://purl.obolibrary.org/obo/UBERON_2001816	anterior nuchal plate	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0004865	actinopterygian parietal bone	structure
Royero_1999.xml	24	Anterior nuchal plate	1	in contact with posteromedial section of parietal-epiotic	http://purl.obolibrary.org/obo/UBERON_2001816	anterior nuchal plate	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001412	epiotic	structure
Royero_1999.xml	24	Anterior nuchal plate	0	not in contact with parietal-epiotic	http://purl.obolibrary.org/obo/UBERON_2001816	anterior nuchal plate	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001412	epiotic	structure
Royero_1999.xml	24	Anterior nuchal plate	0	not in contact with parietal-epiotic	http://purl.obolibrary.org/obo/UBERON_2001816	anterior nuchal plate	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0004865	actinopterygian parietal bone	structure
Iwami_1985_notothenioidei_Tbl4-5.xml	17	Uroneural	0	separated	http://purl.obolibrary.org/obo/UBERON_2000602	uroneural	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.obolibrary.org/obo/UBERON_2000364	hypural	structure
Grande_Poyato_1999.xml	68	Anterior supraneurals	0	separate from each other	http://purl.obolibrary.org/obo/UBERON_2001888	supraneural 1 bone	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.obolibrary.org/obo/UBERON_2001191	supraneural 2 bone	structure
Benson_2012.xml	238	Calcaneum (fibulare), proportions	1	length conspicuously greater than width	http://purl.org/phenoscape/uuid/17e36f4b-f0b7-4ae8-9a5d-88c29f6c71cf	[length and (inheres_in some calcaneus)]	http://purl.obolibrary.org/obo/PATO_0000573	increased length	http://purl.org/phenoscape/uuid/273dde0e-860e-442e-b27e-7ade59e37a4d	[width and (inheres_in some calcaneus)]	size
Malabarba_1998.xml	30	Hypural 1	1	hypural 1 fused to parhypural	http://purl.obolibrary.org/obo/UBERON_2001560	hypural 1	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_2000438	parhypural	structure
Nesbitt_2011.xml	240	Radius, length:	1	shorter than 80% of humerus length	http://purl.obolibrary.org/obo/UBERON_0001423	radius bone	http://purl.obolibrary.org/obo/PATO_0000574	decreased length	http://purl.obolibrary.org/obo/UBERON_0000976	humerus	size
Ruta_2011.xml	54	Humerus length	1	or smaller than combined length of two and a half mid-trunk vertebrae	http://purl.obolibrary.org/obo/UBERON_0000976	humerus	http://purl.obolibrary.org/obo/PATO_0000574	decreased length	http://purl.obolibrary.org/obo/UBERON_0011677	trunk vertebra	size
Cloutier_Arratia_2004.xml	128	Supraorbital canal, trajectory of (SCHULTZE & CUMBAA 2001, char. 64; ZHU & SCHULTZE 2001, char. 48; LUND & POPLIN 2002, char. 17 in part)	2	in intertemporal	http://purl.obolibrary.org/obo/UBERON_2001810	supraorbital sensory canal	http://purl.obolibrary.org/obo/PATO_0002261	located in	http://purl.obolibrary.org/obo/UBERON_0011630	intertemporal bone	position
Cloutier_Arratia_2004.xml	128	Supraorbital canal, trajectory of (SCHULTZE & CUMBAA 2001, char. 64; ZHU & SCHULTZE 2001, char. 48; LUND & POPLIN 2002, char. 17 in part)	1	in parietal	http://purl.obolibrary.org/obo/UBERON_2001810	supraorbital sensory canal	http://purl.obolibrary.org/obo/PATO_0002261	located in	http://purl.obolibrary.org/obo/UBERON_0004865	actinopterygian parietal bone	position
Cloutier_Arratia_2004.xml	128	Supraorbital canal, trajectory of (SCHULTZE & CUMBAA 2001, char. 64; ZHU & SCHULTZE 2001, char. 48; LUND & POPLIN 2002, char. 17 in part)	0	in postparietal	http://purl.obolibrary.org/obo/UBERON_2001810	supraorbital sensory canal	http://purl.obolibrary.org/obo/PATO_0002261	located in	http://purl.obolibrary.org/obo/UBERON_0002229	interparietal bone	position
Nesbitt_2011.xml	240	Radius, length:	0	longer than 80% of humerus length	http://purl.obolibrary.org/obo/UBERON_0001423	radius bone	http://purl.obolibrary.org/obo/PATO_0000573	increased length	http://purl.obolibrary.org/obo/UBERON_0000976	humerus	size
Ruta_2011.xml	54	Humerus length	0	greater	http://purl.obolibrary.org/obo/UBERON_0000976	humerus	http://purl.obolibrary.org/obo/PATO_0000573	increased length	http://purl.obolibrary.org/obo/UBERON_0011677	trunk vertebra	size
Fielitz_2004.xml	3	Parietal bones	0	meet with each other medially	http://purl.obolibrary.org/obo/UBERON_0004865	actinopterygian parietal bone	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.obolibrary.org/obo/UBERON_0004865	actinopterygian parietal bone	structure
DiDario_2004.xml	441	Área da região abdominal ocupada pelos escudos pré-pélvicos - multiestado  ordenado	3	escudos pré-pélvicos presentes entre o escudo pélvico e anteriormente ao coracóide	http://purl.obolibrary.org/obo/UBERON_2001254	abdominal scute series	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0000152	pelvic fin	position
DiDario_2004.xml	441	Área da região abdominal ocupada pelos escudos pré-pélvicos - multiestado  ordenado	3	escudos pré-pélvicos presentes entre o escudo pélvico e anteriormente ao coracóide	http://purl.obolibrary.org/obo/UBERON_2001254	abdominal scute series	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0004743	coracoid bone	position
Fielitz_2004.xml	3	Parietal bones	1	separated by the supraoccipital	http://purl.obolibrary.org/obo/UBERON_0004865	actinopterygian parietal bone	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.obolibrary.org/obo/UBERON_0004747	supraoccipital bone	structure
DiDario_2004.xml	441	Área da região abdominal ocupada pelos escudos pré-pélvicos - multiestado  ordenado	1	escudos pré-pélvicos presentes entre o escudo pélvico e a extremidade posterior do coracóide	http://purl.obolibrary.org/obo/UBERON_2001254	abdominal scute series	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0000152	pelvic fin	position
DiDario_2004.xml	441	Área da região abdominal ocupada pelos escudos pré-pélvicos - multiestado  ordenado	1	escudos pré-pélvicos presentes entre o escudo pélvico e a extremidade posterior do coracóide	http://purl.obolibrary.org/obo/UBERON_2001254	abdominal scute series	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0004743	coracoid bone	position
dePinna_etal_2007.xml	118	Membranous connection between posterior-most anal-fin ray and caudal peduncle	1	membranous connection between posteriormost anal-fin ray and caudal peduncle extending along basal half of ray	http://purl.org/phenoscape/uuid/93add61d-9a8d-4b1c-82ee-e97d1e1978c7	[posterior margin and (part_of some anal fin)]	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2000178	caudal peduncle	structure
DiDario_2004.xml	441	Área da região abdominal ocupada pelos escudos pré-pélvicos - multiestado  ordenado	2	escudos pré-pélvicos presentes entre o escudo pélvico e a extremidade anterior do coracóide	http://purl.obolibrary.org/obo/UBERON_2001254	abdominal scute series	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0000152	pelvic fin	position
DiDario_2004.xml	441	Área da região abdominal ocupada pelos escudos pré-pélvicos - multiestado  ordenado	2	escudos pré-pélvicos presentes entre o escudo pélvico e a extremidade anterior do coracóide	http://purl.obolibrary.org/obo/UBERON_2001254	abdominal scute series	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0004743	coracoid bone	position
Albert_2001.xml	48	Posterior limb anguloarticular	0	posterior limb of anguloarticular small; its contribution to ventral margin of mandible shorter than that of retroarticular	http://purl.obolibrary.org/obo/UBERON_0004744	articular/anguloarticular	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_2000422	retroarticular	size
Albert_2001.xml	48	Posterior limb anguloarticular	1	posterior limb of anguloarticular large; its ventral margin longer than that of retroarticular	http://purl.obolibrary.org/obo/UBERON_0004744	articular/anguloarticular	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_2000422	retroarticular	size
Martinez_2011.xml	118	Fibula, minimum anteroposterior diameter at mid-shaft relative to maximum dimension of proximal end	0	40%	http://purl.org/phenoscape/uuid/af61c03e-1759-405c-99da-b60214d57a28	[diameter and (inheres_in some (ff06ad9c-ece3-4044-869b-217b20728cf6 and (part_of some fibula)))]	http://purl.obolibrary.org/obo/PATO_0000599	decreased width	http://purl.org/phenoscape/uuid/d16b17e5-faf3-4d20-ab0d-e59d758ed413	[width and (inheres_in some proximal epiphysis of fibula)]	size
Cannatella_1985.xml	48	EXPEPCOR - Condition of the posterior ends of epicoracoid cartilages	1	expanded, but expansion does not extend beyond the lateral margin of the sternum	http://purl.org/phenoscape/uuid/32b50de9-1e66-48cb-a750-ad0d8ef40b6e	[posterior region and (part_of some epicoracoid)]	http://purl.org/phenoscape/uuid/be57f07f-02a1-4945-906b-31a8a1730e0c	[position and (not (distal to))]	http://purl.org/phenoscape/uuid/6761a5fe-ff0e-4884-92c0-91f83452f886	[lateral margin and (part_of some sternum)]	position
Fielitz_2004.xml	75	Epicentral attachment	0	all attached to either centrum or parapophyses	http://purl.obolibrary.org/obo/UBERON_2001798	epicentral bone	http://purl.obolibrary.org/obo/PATO_0001667	attached to	http://purl.obolibrary.org/obo/UBERON_0001075	vertebral centrum	structure
Fielitz_2004.xml	75	Epicentral attachment	0	all attached to either centrum or parapophyses	http://purl.obolibrary.org/obo/UBERON_2001798	epicentral bone	http://purl.obolibrary.org/obo/PATO_0001667	attached to	http://purl.obolibrary.org/obo/UBERON_0003109	parapophysis	structure
OConnor_etal.xml	145	Ulna, cotylae	1	widely separated by a deep groove	http://purl.org/phenoscape/uuid/85810d27-2c4a-417c-bb96-cf15a3293c32	[cotyla and (part_of some (dorsal region and (part_of some ulna)))]	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.org/phenoscape/uuid/393f4623-1c45-45ee-82b2-00c194031813	[cotyla and (part_of some (ventral region and (part_of some ulna)))]	structure
Anderson_2001.xml	133	atlas centrum	2	single odontoid	http://purl.org/phenoscape/uuid/87a5b2d6-545b-4c8e-94ed-ecce8e5685a2	[vertebral centrum and (part_of some vertebral bone 1)]	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_0004096	odontoid process of cervical vertebra 2	structure
Zaragueta_2004.xml	24	First hypural and first ural centrum	0	contact between the first hypural and the first ural centrum	http://purl.obolibrary.org/obo/UBERON_2001560	hypural 1	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2002065	ural centrum 1	structure
Zaragueta_2004.xml	24	First hypural and first ural centrum	1	without contact	http://purl.obolibrary.org/obo/UBERON_2001560	hypural 1	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2002065	ural centrum 1	structure
Zaragueta_2004.xml	43	Ventral lobe of the caudal fin	0	as long as the dorsal one	http://purl.obolibrary.org/obo/UBERON_2001594	caudal fin lower lobe	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_2001593	caudal fin upper lobe	size
Zaragueta_2004.xml	43	Ventral lobe of the caudal fin	1	slightly longer	http://purl.obolibrary.org/obo/UBERON_2001594	caudal fin lower lobe	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_2001593	caudal fin upper lobe	size
Weitzman_Menezes_1998.xml	19	Location of pelvic bone	3	anterior tip of pelvic bone lies near cleithrum	http://purl.obolibrary.org/obo/UBERON_2000623	basipterygium bone	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0004741	cleithrum	position
Weitzman_Menezes_1998.xml	19	Location of pelvic bone	0	anterior tip of pelvic bone occurs in region ventral to tips of second to third pleural ribs	http://purl.obolibrary.org/obo/UBERON_2000623	basipterygium bone	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0003252	thoracic rib cage	position
Weitzman_Menezes_1998.xml	19	Location of pelvic bone	1	pelvic bone is located so that in lateral view its anterior tip lies between or slightly anterior to ventral tips of anterior two pleural ribs	http://purl.obolibrary.org/obo/UBERON_2000623	basipterygium bone	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0003252	thoracic rib cage	position
Nesbitt_2011.xml	264	Ilium, crest dorsal to the supra-acetabular crest	3	confluent with anterior extent of the anterior (=preacetabular) process of the ilium	http://purl.org/phenoscape/uuid/8634665e-5a57-4577-b4b1-aa51d9b0a8b4	[anatomical projection and (dorsal_to some supraacetabular rim)]	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.obolibrary.org/obo/UBERON_4200019	preacetabular process	structure
