?matrix_label	?char_number	?char_label	?symbol	?state_label	?entity	?entity_label	?quality	?quality_label	?related_entity	?related_entity_label	?attributes
Fink_Fink_1981+1996.xml	51	Fifth ceratobranchial	1	enlarged, extending much further dorsally than the other ceratobranchials	<http://purl.org/phenoscape/uuid/0c74e18e-530d-4051-987e-43fb2079f76a>	[dorsal region and (part_of some ceratobranchial 5 bone)]	<http://purl.obolibrary.org/obo/PATO_0001233>	dorsal to	<http://purl.org/phenoscape/uuid/cb054b84-eb76-4c2d-a6c0-f81fd7352c8c>	[dorsal region and (part_of some ceratobranchial 1 element)]	position
Nesbitt_2011.xml	253	Metacarpal I, distal condyles:	1	lateral condyle strongly distally expanded relative to medial condyle	<http://purl.org/phenoscape/uuid/db5a6438-bb63-48b8-95c7-09826b2625ce>	[condyle and (part_of some metacarpal bone of digit 1)]	<http://purl.obolibrary.org/obo/PATO_0001602>	distended	<http://purl.org/phenoscape/uuid/26b44c24-c282-4bce-a7f0-37a83133edf5>	[condyle and (part_of some medial region) and (part_of some digit 1)]	size
Soares-Porto_1998.xml	22	Dorsal fin spine elongate, about 30% or more in standard length	0	dorsal-fin spine is about 16 to 20% standard length	<http://purl.obolibrary.org/obo/UBERON_2001789>	dorsal fin spine 1	<http://purl.obolibrary.org/obo/PATO_0000117>	size	<http://purl.obolibrary.org/obo/UBERON_0000468>	multi-cellular organism	size
Soares-Porto_1998.xml	22	Dorsal fin spine elongate, about 30% or more in standard length	1	dorsal-fin spine is well-developed and in some specimens is proportionally as long as the pectoral spine	<http://purl.obolibrary.org/obo/UBERON_2001789>	dorsal fin spine 1	<http://purl.obolibrary.org/obo/PATO_0000117>	size	<http://purl.obolibrary.org/obo/UBERON_0000468>	multi-cellular organism	size
Soares-Porto_1998.xml	22	Dorsal fin spine elongate, about 30% or more in standard length	1	dorsal-fin spine is well-developed and in some specimens is proportionally as long as the pectoral spine	<http://purl.obolibrary.org/obo/UBERON_2001789>	dorsal fin spine 1	<http://purl.obolibrary.org/obo/PATO_0000117>	size	<http://purl.obolibrary.org/obo/UBERON_2001787>	pectoral fin spine	size
Ruta_2003.xml	249	HUM 13 - Posterolateral margin of entepicondyle	1	not lying distal with respect to plane of radial-ulnar facets	<http://purl.org/phenoscape/uuid/dffc5d26-2537-4da4-b9b6-01207a14b2e2>	[postero-lateral margin and (part_of some entepicondyle of humerus)]	<http://purl.obolibrary.org/obo/PATO_0001195>	proximal to	<http://purl.obolibrary.org/obo/UBERON_0006801>	proximal head of humerus	position
Zanata_Vari_2005.xml	46	Relative position of ventral margin of lagenar portion of basioccipital	0	situated ventral to, or aligned with, joint between parasphenoid and basioccipital	<http://purl.obolibrary.org/obo/UBERON_2001620>	lagenar capsule	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_2001832>	parasphenoid-basioccipital joint	position
Zanata_Vari_2005.xml	46	Relative position of ventral margin of lagenar portion of basioccipital	1	situated distinctly dorsal to joint between parasphenoid and basioccipital	<http://purl.obolibrary.org/obo/UBERON_2001620>	lagenar capsule	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_2001832>	parasphenoid-basioccipital joint	position
Sidlauskas_Vari_2008.xml	36	Overall shape of dentary teeth	3	dentary teeth small, spatulate and and affixed to lips	<http://purl.obolibrary.org/obo/UBERON_0011594>	dentary tooth	<http://purl.obolibrary.org/obo/PATO_0001667>	attached to	<http://purl.obolibrary.org/obo/UBERON_0001833>	lip	structure
Lundberg_1992.xml	56	Crest on hyomandibular for A2 bundle of jaw adductor muscle	0	at or above level of opercular facet	<http://purl.org/phenoscape/uuid/dc8ae405-cb00-4ed3-96cb-6bfc32baa754>	[anatomical projection and (part_of some hyomandibular bone) and (connected to some adductor mandibulae complex)]	<http://purl.obolibrary.org/obo/PATO_0002259>	adjacent to	<http://purl.obolibrary.org/obo/UBERON_2001855>	hyomandibular condyle for the opercle	position
Buckup_1998.xml	33	Enlargement of maxilla	1	maxilla reaching posteriorly to third infraorbital bone	<http://purl.obolibrary.org/obo/UBERON_0002397>	maxilla	<http://purl.obolibrary.org/obo/PATO_0001590>	overlap with	<http://purl.obolibrary.org/obo/UBERON_2001408>	infraorbital 3	structure
Buckup_1998.xml	33	Enlargement of maxilla	0	not reaching posteriorly to third infraorbital bone	<http://purl.obolibrary.org/obo/UBERON_0002397>	maxilla	<http://purl.obolibrary.org/obo/PATO_0001632>	anterior to	<http://purl.obolibrary.org/obo/UBERON_2001408>	infraorbital 3	position
Albert_2001.xml	96	Position of nasal capsule	0	nasal capsule, including olfactory epithelium and olfactory sensory neurons, positioned relatively posteriorly on snout; located closer to eye than to anterior tip of snout; posterior nares closer to anterior margin of eye than to anterior nares	<http://purl.obolibrary.org/obo/UBERON_0006332>	nasal capsule	<http://purl.obolibrary.org/obo/PATO_0002259>	adjacent to	<http://purl.obolibrary.org/obo/UBERON_0000019>	camera-type eye	position
Tyler_etal_2003.xml	52	Degree of hypural fusion (\+\ indicates fused together)	1	hypurals 1 + 2 fused to centrum and hypurals 3 + 4 free from centrum	<http://purl.obolibrary.org/obo/UBERON_2001561>	hypural 2	<http://purl.obolibrary.org/obo/PATO_0000642>	fused with	<http://purl.obolibrary.org/obo/UBERON_0001075>	vertebral centrum	structure
Royero_1999.xml	26	Anterior nuchal plate	0	forms part of lateral border of nuchal shield	<http://purl.obolibrary.org/obo/UBERON_2001816>	anterior nuchal plate	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2001815>	nuchal plate	structure
Royero_1999.xml	26	Anterior nuchal plate	1	enclosed posterolaterally by medial nuchal plate and not forming part of lateral ridge of nuchal shield	<http://purl.obolibrary.org/obo/UBERON_2001816>	anterior nuchal plate	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2001815>	nuchal plate	structure
Vigliotta_2008.xml	67	Development of cartilage of anterior processes of basipterygia	0	cartilage of anterior processes not continuous	<http://purl.obolibrary.org/obo/UBERON_2002075>	distal cartilage of external anterior process of basipterygium	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2002071>	distal cartilage of internal anterior process of basipterygium	structure
OConnor_etal.xml	169	Second phalanx of major digit (II)	0	longer than proximal phalanx	<http://purl.org/phenoscape/uuid/35b2732f-fb9b-4246-af1b-05f879f946c8>	[second phalanx and (part_of some digit 2)]	<http://purl.obolibrary.org/obo/PATO_0000573>	increased length	<http://purl.org/phenoscape/uuid/186c9bab-9ddc-43e6-85d1-b9c0ebaf2393>	[proximal phalanx and (part_of some digit 2)]	size
Vigliotta_2008.xml	67	Development of cartilage of anterior processes of basipterygia	1	cartilage of anterior processes continuous	<http://purl.obolibrary.org/obo/UBERON_2002075>	distal cartilage of external anterior process of basipterygium	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2002071>	distal cartilage of internal anterior process of basipterygium	structure
Grande_Poyato_1999.xml	19	Maxillary articular process	2	very long about one-half of the total maxillary length	<http://purl.org/phenoscape/uuid/e0edcfbf-ea2c-47cd-aef0-92682b5d21dd>	[anatomical projection and (part_of some maxilla)]	<http://purl.obolibrary.org/obo/PATO_0000117>	size	<http://purl.obolibrary.org/obo/UBERON_0002397>	maxilla	size
Shibatta_1998.xml	34	Ossos urais (figuras 11 e 14)	1	uroneural e o hipural 5 estão livres e os hipurais 4 e 3 estão fundidos, assim como os hipurais 1 e 2 com o parahipural	<http://purl.obolibrary.org/obo/UBERON_2001564>	hypural 5	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.obolibrary.org/obo/UBERON_2000602>	uroneural	structure
Fabrezi_2006.xml	64	Postaxial carpals (ulnare and distals 5 and 4)	2	ulnare free; 5, 4 and 3 fused	<http://purl.obolibrary.org/obo/UBERON_0001433>	distal carpal bone 4	<http://purl.obolibrary.org/obo/PATO_0000642>	fused with	<http://purl.obolibrary.org/obo/UBERON_0001432>	distal carpal bone 3	structure
Fabrezi_2006.xml	64	Postaxial carpals (ulnare and distals 5 and 4)	2	ulnare free; 5, 4 and 3 fused	<http://purl.obolibrary.org/obo/UBERON_0001433>	distal carpal bone 4	<http://purl.obolibrary.org/obo/PATO_0000642>	fused with	<http://purl.obolibrary.org/obo/UBERON_0010739>	distal carpal bone 5	structure
Albert_2001.xml	82	Nasal loop	1	commissure between infraorbital and supraorbital canals extended anteriorly, forming a loop ventrolateral to nasal capsule; antorbital and first infraorbital bones situated near anterior nares	<http://purl.obolibrary.org/obo/UBERON_2000127>	antorbital	<http://purl.obolibrary.org/obo/PATO_0002259>	adjacent to	<http://purl.obolibrary.org/obo/UBERON_2001427>	anterior naris	position
Albert_2001.xml	82	Nasal loop	0	commissure connecting infraorbital and supraorbital laterosensory canals oriented vertically, embedded in integument immediately anterior to eye; antorbital and first intraorbital bones situated near posterior nares	<http://purl.obolibrary.org/obo/UBERON_2000127>	antorbital	<http://purl.obolibrary.org/obo/PATO_0002259>	adjacent to	<http://purl.obolibrary.org/obo/UBERON_2001426>	posterior naris	position
Zhu_etal_1999(CloutierAhlberg).xml	119	Endoskeletal supports in pectoral fins	0	multiple elements articulating with girdle	<http://purl.obolibrary.org/obo/UBERON_2001587>	pectoral fin proximal radial bone	<http://purl.obolibrary.org/obo/PATO_0002278>	articulated with	<http://purl.obolibrary.org/obo/UBERON_0007831>	pectoral girdle skeleton	structure
Royero_1999.xml	49	Epiotic	0	without posterior process or ligamentous connection	<http://purl.obolibrary.org/obo/UBERON_2001412>	epiotic	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2001190>	Weberian vertebra	structure
Royero_1999.xml	49	Epiotic	1	with ligamentous connection or ossified posterior process (associated with a ligament connecting epiotic process to axial skeleton), which may be completely ossified and connected to complex vertebra	<http://purl.obolibrary.org/obo/UBERON_2001412>	epiotic	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2001190>	Weberian vertebra	structure
Bornbusch_1995.xml	30	Retractor tentaculi	1	ventral division of the retractor tentaculi in <i>Hemisilurus, Ceratoglanis</i> and the <i>Kryptopterus apogon</i> group, though, inserts on the posterior surface of the premaxilla	<http://purl.obolibrary.org/obo/UBERON_2001768>	retractor tentaculi	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0002244>	premaxilla	structure
Bornbusch_1995.xml	30	Retractor tentaculi	0	in silurids with an undivided retractor tentaculi and most silurids with a divided retractor tentaculi, the muscle inserts on the base of the maxilla	<http://purl.obolibrary.org/obo/UBERON_2001768>	retractor tentaculi	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0002397>	maxilla	structure
Mo_1991_siluroids_Tbl5-8.xml	26	Palatine	1	anterior portion much larger than the posterior and depressed: no articulation with the vomer	<http://purl.obolibrary.org/obo/UBERON_2000620>	autopalatine	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.obolibrary.org/obo/UBERON_0002396>	vomer	structure
Mo_1991_siluroids_Tbl5-8.xml	26	Palatine	2	cylindrical and normally slender; no articulation with the vomer	<http://purl.obolibrary.org/obo/UBERON_2000620>	autopalatine	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.obolibrary.org/obo/UBERON_0002396>	vomer	structure
Royero_1999.xml	5	Dorsal part of lateral ethmoid	1	lateral ethmoid develops a broad dorsal plate forming part of dorsal neurocranium	<http://purl.org/phenoscape/uuid/a4570665-0770-44af-b9b4-144051fa3819>	[dorsal region and (part_of some lateral ethmoid)]	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.org/phenoscape/uuid/021afe47-0dc4-4636-a67f-2a5b3e0926bc>	[dorsal region and (part_of some neurocranium)]	position
Baldwin_Johnson_1996.xml	83	Fusion of Adjacent Pterygiophores	0	No fusion of pterygiophores of dorsal or anal fin	<http://purl.obolibrary.org/obo/UBERON_2001419>	dorsal fin pterygiophore	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.obolibrary.org/obo/UBERON_2001419>	dorsal fin pterygiophore	structure
Mabee et al_2011.xml	21	Ceratobranchial 5 tooth  relative to tip of ascending limb	1	Present	<http://purl.obolibrary.org/obo/UBERON_2000694>	ceratobranchial 5 tooth	<http://purl.obolibrary.org/obo/PATO_0002261>	located in	<http://purl.obolibrary.org/obo/UBERON_2002013>	ascending limb of ceratobranchial 5 bone	position
swartz2.xml	165	Radius and ulna	0	radius much longer than ulna	<http://purl.obolibrary.org/obo/UBERON_0001423>	radius bone	<http://purl.obolibrary.org/obo/PATO_0000573>	increased length	<http://purl.obolibrary.org/obo/UBERON_0001424>	ulna	size
Nesbitt_2011.xml	296	Ischium, proximal articular surfaces:	2	articular surfaces with the ilium and the pubis separated by a large concave surface	<http://purl.org/phenoscape/uuid/d68ff1eb-10f2-41e9-becc-0282ed014bf4>	[articular surface and (part_of some (proximal region and (part_of some ischium)))]	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.org/phenoscape/uuid/1ad90e03-4548-40d6-bc74-0724cf32d725>	[articular surface and (part_of some ilium)]	structure
Armbruster_2004.xml	25	Interhyal	1	contacts the cartilaginous section between the hyomandibula and the quadrate; the anterior margin of the interhyal contacts the cartilaginous section between the quadrate and hyomandibula but does not contact the bony part of the quadrate	<http://purl.obolibrary.org/obo/UBERON_2001892>	interhyal element	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_0011606>	hyomandibular bone	position
Sereno_2009.xml	96	Pubic foot, anterior ramus, length relative to posterior ramus	1	subequal	<http://purl.org/phenoscape/uuid/0bef2bae-0409-4840-9946-459a37858ccb>	[anterior margin and (part_of some pubic boot)]	<http://purl.obolibrary.org/obo/PATO_0000117>	size	<http://purl.org/phenoscape/uuid/f180c08d-c6bf-4a20-8304-4766ceada070>	[posterior region and (part_of some pubic boot)]	size
DiDario_2004.xml	145	Posicão do metapterigóide em relação ao quadrado - multiestado ordenado	0	metapterigóide situado posteriormente à região mais anterior do quadrado	<http://purl.obolibrary.org/obo/UBERON_2000240>	metapterygoid	<http://purl.obolibrary.org/obo/PATO_0001633>	posterior to	<http://purl.org/phenoscape/uuid/8bc15fd9-f358-4506-89e0-265d0bc9ab27>	[anterior region and (part_of some quadrate bone)]	position
DiDario_2004.xml	145	Posicão do metapterigóide em relação ao quadrado - multiestado ordenado	2	maior parte do metapterigóide situado anteriormente ao quadrado	<http://purl.obolibrary.org/obo/UBERON_2000240>	metapterygoid	<http://purl.obolibrary.org/obo/PATO_0001632>	anterior to	<http://purl.obolibrary.org/obo/UBERON_0006597>	quadrate bone	position
Ford_1990.xml	80	coracoid, orientation of posterior margin in realtion to longitudinal axis of body	0	coracoid slightly projected posteromedially	<http://purl.org/phenoscape/uuid/b31a916e-f682-4c02-a3c5-88691e29ce45>	[posterior margin and (part_of some coracoid bone)]	<http://purl.obolibrary.org/obo/PATO_0002449>	posteromedial to	<http://purl.org/phenoscape/uuid/94b05bb9-4c41-46bb-b1d9-9717bef0423e>	[anterior-posterior axis and (BSPO_passes_through some multi-cellular organism)]	position
dePinna_1993.xml	197	Proximal tips of pleural ribs	1	slightly expanded and curved around the parapophyses	<http://purl.obolibrary.org/obo/UBERON_0002228>	rib	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0003109>	parapophysis	structure
DiDario_2004.xml	161	Posição do simplético em relação ao quadrado - multiestado ordenado	3	margem posterior do simplético posicionada posteriormente à margem posterior do quadrado, com o simplético não contatando o quadrado	<http://purl.org/phenoscape/uuid/ebc245dc-cb79-4f27-80e0-2a12459799a5>	[posterior margin and (part_of some symplectic)]	<http://purl.obolibrary.org/obo/PATO_0001633>	posterior to	<http://purl.org/phenoscape/uuid/9e4b62f0-e757-4c8d-9a6f-c3b23cbc4cf1>	[posterior margin and (part_of some quadrate bone)]	position
Armbruster_2004.xml	162	Passage of arrector ventralis through a channel	0	present	<http://purl.org/phenoscape/uuid/48af7359-6575-4490-b04d-d0045f095fa4>	[anatomical projection and (part_of some coracoid bone)]	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_2000701>	ventral arrector	position
Cloutier_Arratia_2004.xml	123	Parasphenoid (CLOUTIER & AHLBERG 1996, char. 73; SCHULTZE & CUMBAA 2001, char. 49; ZHU & SCHULTZE 2001, char. 120)	1	sutured to vomer	<http://purl.obolibrary.org/obo/UBERON_0004745>	parasphenoid	<http://purl.obolibrary.org/obo/PATO_0002469>	sutured to	<http://purl.obolibrary.org/obo/UBERON_0002396>	vomer	structure
