File	Character Number	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label						File	Character Number	Character Label												File	Character Number	Character Label															pectoral girdle (more than one element)				scapula			coracoid					clavicle				interclavicle				cliethrum				sternum				humerus				ulna				radius			carpals					metacarpals				phalanges		pelvic girdle (more than one element)			ilium			pubis		ischium		femur		tibia		fibula		tarsal					metatarsals				phalanges				digits		
Lund_Grogan_2004_euchondrocephala.xml	71	coracoid length	2	truncated anteriorly	722cd05a-b48d-4b6f-b76b-60b599a4c16c	722cd05a-b48d-4b6f-b76b-60b599a4c16c	PATO_0000936	truncated						Maisey_1981.xml	169	"(J5.) Dibasal pectoral (""propterygium"" + metapterygium)"												Maisey_1981.xml	169	"(J5.) Dibasal pectoral (""propterygium"" + metapterygium)"										Yates_Warren_2000.xml	114	Supinator process 																																																																					Nesbitt_2011.xml	372	"Calcaneum, articular facets for the fibula and astragalus:"													
de_Carvalho_1996.xml	37	Right and left coracoids 	0	separate	722cd05a-b48d-4b6f-b76b-60b599a4c16c and (BSPO_0000120 some UBERON_0000468)	722cd05a-b48d-4b6f-b76b-60b599a4c16c and (in_left_side_of some multi-cellular organism)	PATO_0001505	separated from						Maisey_1981.xml	170	(J6.) Erectile dorsal spine and associated cartilage												Maisey_1981.xml	170	(J6.) Erectile dorsal spine and associated cartilage										Yates_Warren_2000.xml	111	Supraglenoid buttress of the scapulocoracoid 																																																																					Nesbitt_2011.xml	378	"Calcaneum, articular surface for the fibula: "													
de_Carvalho_1996.xml	37	Right and left coracoids 	1	fused 	722cd05a-b48d-4b6f-b76b-60b599a4c16c and (BSPO_0000120 some UBERON_0000468)	722cd05a-b48d-4b6f-b76b-60b599a4c16c and (in_left_side_of some multi-cellular organism)	PATO_0000642	fused with						Maisey_1981.xml	171	(J7.) Lateral walls of fin-spine lack trabecular osteodentine												Maisey_1981.xml	171	(J7.) Lateral walls of fin-spine lack trabecular osteodentine										Wilson_Marss_2004.xml	46	Caudal fin length as proportion of total body																																																																					Nesbitt_2011.xml	380	"Calcaneum, articular surfaces for fibula and distal tarsal IV:"													
Shirai_1996.xml	57	Symphysial fusion of right and left halves of coracoid cartilages	0	articulated	722cd05a-b48d-4b6f-b76b-60b599a4c16c and (BSPO_0000121 some UBERON_0000468)	722cd05a-b48d-4b6f-b76b-60b599a4c16c and (in_right_side_of some multi-cellular organism)	PATO_0002278	articulated with						Maisey_1981.xml	194	(K1.) Endochondral bone 												Maisey_1981.xml	194	(K1.) Endochondral bone 										Wilson_Marss_2004.xml	48	Caudal fin main lobe																																																																					Nesbitt_2011.xml	374	"Calcaneum, calcaneal tuber, distal end:"													
Shirai_1996.xml	57	Symphysial fusion of right and left halves of coracoid cartilages	1	fused incompletely	722cd05a-b48d-4b6f-b76b-60b599a4c16c and (BSPO_0000121 some UBERON_0000468)	722cd05a-b48d-4b6f-b76b-60b599a4c16c and (in_right_side_of some multi-cellular organism)	PATO_0000642	fused with						Maisey_1981.xml	210	(K17.) Two or fewer preaxial radials associated with first two metapterygial segments of pectoral fin												Maisey_1981.xml	210	(K17.) Two or fewer preaxial radials associated with first two metapterygial segments of pectoral fin										Wilson_Marss_2004.xml	49	Caudal fin major lobes																																																																					Nesbitt_2011.xml	375	"Calcaneum, calcaneal tuber, distal end: "													
Shirai_1996.xml	57	Symphysial fusion of right and left halves of coracoid cartilages	2	fused to form a transverse bar	722cd05a-b48d-4b6f-b76b-60b599a4c16c and (BSPO_0000121 some UBERON_0000468)	722cd05a-b48d-4b6f-b76b-60b599a4c16c and (in_right_side_of some multi-cellular organism)	PATO_0000642	fused with						Maisey_1981.xml	201	(K8.) Lepidotrichia												Maisey_1981.xml	201	(K8.) Lepidotrichia										Wilson_Marss_2004.xml	47	Caudal fin web																																																																					Nesbitt_2011.xml	377	"Calcaneum, calcaneal tuber, orientation relative to the transverse plane:"													
de_Carvalho_1996.xml	39	Pectoral fin 	0	tribasal 	7d7a6776-1b72-433f-b480-f95d6893b259	7d7a6776-1b72-433f-b480-f95d6893b259	PATO_0001505	separated from						Maisey_1981.xml	212	(L1.) Pelvic and anal spines in all taxa; paired intermediate spines in most												Maisey_1981.xml	212	(L1.) Pelvic and anal spines in all taxa; paired intermediate spines in most										Wilson_Marss_2004.xml	40	Caudal peduncle and tail																																																																					Nesbitt_2011.xml	376	"Calcaneum, calcaneal tuber, shaft proportions at the mid-shaft of the tuber:"													
de_Carvalho_1996.xml	39	Pectoral fin 	0	tribasal 	7d7a6776-1b72-433f-b480-f95d6893b259	7d7a6776-1b72-433f-b480-f95d6893b259	PATO_0001505	separated from						Maisey_1981.xml	224	(L12.) Dermal shoulder girdle bones present												Maisey_1981.xml	224	(L12.) Dermal shoulder girdle bones present										Wilson_Marss_2004.xml	44	Dorsal fin(s)																																																																					Nesbitt_2011.xml	373	"Calcaneum, calcaneal tuber:"													
de_Carvalho_1996.xml	39	Pectoral fin 	1	propterygium and mesopterygium fused	7d7a6776-1b72-433f-b480-f95d6893b259	7d7a6776-1b72-433f-b480-f95d6893b259	PATO_0000642	fused with						Maisey_1981.xml	214	(L3.) Single dorsal fin and spine												Maisey_1981.xml	214	(L3.) Single dorsal fin and spine										Wilson_Marss_2004.xml	42	Pectoral / suprabranchial paired fins																																																																					Martinez_2011.xml	131	"Calcaneum, distal articular surface, form"													
de_Carvalho_1996.xml	39	Pectoral fin 	2	mesopterygium and metapterygium fused	7d7a6776-1b72-433f-b480-f95d6893b259	7d7a6776-1b72-433f-b480-f95d6893b259	PATO_0001505	separated from						Maisey_1981.xml	216	"(L5.) (a) Single pair of intermediate spines (e.g., Mesacanthust)"												Maisey_1981.xml	216	"(L5.) (a) Single pair of intermediate spines (e.g., Mesacanthust)"										Wilson_Marss_2004.xml	43	Pelvic / ventral paired fins																																																																					Martinez_2011.xml	130	"Calcaneum, fibular facet, form"													
de_Carvalho_1996.xml	39	Pectoral fin 	3	all three basals fused	7d7a6776-1b72-433f-b480-f95d6893b259	7d7a6776-1b72-433f-b480-f95d6893b259	PATO_0000642	fused with						Maisey_1981.xml	217	(L5.) (b) Intermediate spines absent												Maisey_1981.xml	217	(L5.) (b) Intermediate spines absent										Wang_Evans_2006.xml	40	Fusion of distal carpal 1+2																																																																					Martinez_2011.xml	128	"Calcaneum, medial process, size (correlated with width of distal articular surface)"													
de_Carvalho_1996.xml	39	Pectoral fin 	3	all three basals fused	7d7a6776-1b72-433f-b480-f95d6893b259	7d7a6776-1b72-433f-b480-f95d6893b259	PATO_0000642	fused with						Maisey_1981.xml	227	(M3.) Shoulder girdle with median dorsal and spinal plates												Maisey_1981.xml	227	(M3.) Shoulder girdle with median dorsal and spinal plates										Wang_Evans_2006.xml	41	Fusion of distal tarsal 1+2																																																																					Martinez_2011.xml	129	"Calcaneum, posterior tuber"													
de_Carvalho_1996.xml	41	Pectoral propterygium 	0	not elongated anteriorly 	7d7a6776-1b72-433f-b480-f95d6893b259	7d7a6776-1b72-433f-b480-f95d6893b259	PATO_0000122 and (PHENOSCAPE_complement_of some PATO_0001154)	length and (PHENOSCAPE_complement_of some elongated)						Maisey_1981.xml	230	"(N1.) Pectoral ""proterygium"""												Maisey_1981.xml	230	"(N1.) Pectoral ""proterygium"""										Wang_Evans_2006.xml	43	Intermedium and ulnare																																																																					Nesbitt_2011.xml	379	"Calcaneum, shape:"													
de_Carvalho_1996.xml	41	Pectoral propterygium 	1	extended forward	7d7a6776-1b72-433f-b480-f95d6893b259	7d7a6776-1b72-433f-b480-f95d6893b259	PATO_0000573	increased length						Maisey_1981.xml	231	(N2.) Pelvic plate and two series of radials												Maisey_1981.xml	231	(N2.) Pelvic plate and two series of radials										Wang_Evans_2006.xml	42	Number of centralia in manus or pes																																																																					Nesbitt_2011.xml	371	"Calcaneum, ventral articular surface for distal tarsal 4 and the distal end of the tuber:"													
de_Carvalho_1996.xml	40	Pectoral propterygium relationship with radials	0	articulating with radials 	7d7a6776-1b72-433f-b480-f95d6893b259	7d7a6776-1b72-433f-b480-f95d6893b259	PATO_0002278	articulated with						Maisey_1981.xml	238	(N9.) Basal fulcra on upper border of tail												Maisey_1981.xml	238	(N9.) Basal fulcra on upper border of tail										Vallin_Laurin_2004.xml	158	Humeral length																																																																					Evans_et_al_2008.xml	59	Distal tarsal 1													
de_Carvalho_1996.xml	40	Pectoral propterygium relationship with radials	1	not contacting radials	7d7a6776-1b72-433f-b480-f95d6893b259	7d7a6776-1b72-433f-b480-f95d6893b259	PATO_0001505	separated from						Maisey_1981.xml	242	(P1.) Perforated propterygium												Maisey_1981.xml	242	(P1.) Perforated propterygium										Vallin_Laurin_2004.xml	151	Number of phalanges in third pedal digit:																																																																					Gauthier_etal_1988.xml	203	Distal tarsal 1. 													
OConnor_etal.xml	150	Semilunate ridge on the dorsal condyle of the ulna	0	absent	8ec3cbb4-f13a-4add-badd-9817fc1555d0	8ec3cbb4-f13a-4add-badd-9817fc1555d0	PATO_0000462	absent						Maisey_1981.xml	253	(P12.) Fringing fulcra												Maisey_1981.xml	253	(P12.) Fringing fulcra										Trueb_Ross_Smith_2005.xml	40	Medial end of clavicle																																																																					Fabrezi_2006.xml	58	Distal tarsal 3 and distal tarsal 2													
OConnor_etal.xml	150	Semilunate ridge on the dorsal condyle of the ulna	1	present	8ec3cbb4-f13a-4add-badd-9817fc1555d0	8ec3cbb4-f13a-4add-badd-9817fc1555d0	PATO_0000467	present						Maisey_1981.xml	243	(P2.) Bases of marginal rays embrace propterygium												Maisey_1981.xml	243	(P2.) Bases of marginal rays embrace propterygium										Trueb_Ross_Smith_2005.xml	41	Proportions of scapula																																																																					Martinez_2011.xml	132	"Distal tarsal 4, heel (projection posterior to ankle joints)"													
Anderson_2007.xml	116	Atlas-axis intercentra	0	present	9d859eb1-54d9-4b03-bc28-517b59e45e8f	9d859eb1-54d9-4b03-bc28-517b59e45e8f	PATO_0000467	present						Maisey_1981.xml	244	"(P3.) ""Middle region"" to pectoral girdle"												Maisey_1981.xml	244	"(P3.) ""Middle region"" to pectoral girdle"										Trueb_Ross_Smith_2005.xml	39	Relationship of lateral end of clavicle to scapula																																																																					Nesbitt_2011.xml	352	"Distal tarsal 4, medial side:"													
Anderson_2007.xml	116	Atlas-axis intercentra	1	absent	9d859eb1-54d9-4b03-bc28-517b59e45e8f	9d859eb1-54d9-4b03-bc28-517b59e45e8f	PATO_0000462	absent						Maisey_1981.xml	256	"(Q3.) Body-lobe of tail reduced, caudal fin symmetrical with outer principal rays of upper and lower lobes of almost equal length"												Maisey_1981.xml	256	"(Q3.) Body-lobe of tail reduced, caudal fin symmetrical with outer principal rays of upper and lower lobes of almost equal length"										Trueb_Ross_Smith_2005.xml	43	Sternal expansion of coracoid relative to its length																																																																					Nesbitt_2011.xml	350	"Distal tarsal 4, posterior prong:"													
Anderson_2001.xml	116	atlas-axis_intercentra	0	present	9d859eb1-54d9-4b03-bc28-517b59e45e8f	9d859eb1-54d9-4b03-bc28-517b59e45e8f	PATO_0000467	present						Maisey_1981.xml	261	(Q8.) Dorsal and anal fin-rays equal in number to their supports												Maisey_1981.xml	261	(Q8.) Dorsal and anal fin-rays equal in number to their supports										Trueb_Baez_2006.xml	54	"Ilium, preacetabular expansion"																																																																					Nesbitt_2011.xml	349	"Distal tarsal 4, posteroventral portion:"													
Anderson_2001.xml	116	atlas-axis_intercentra	1	absent	9d859eb1-54d9-4b03-bc28-517b59e45e8f	9d859eb1-54d9-4b03-bc28-517b59e45e8f	PATO_0000462	absent						Maisey_1981.xml	262	(Q9.) Elongate upper caudal fin-rays												Maisey_1981.xml	262	(Q9.) Elongate upper caudal fin-rays										Trueb_Baez_2006.xml	53	"Ilium, supra-acetabular expansion"																																																																					Nesbitt_2011.xml	353	"Distal tarsal 4, proximal surface:"													
de_Carvalho_1996.xml	39	Pectoral fin 	1	propterygium and mesopterygium fused	a2fb7017-4b10-4c41-b762-27bcef73f11c	a2fb7017-4b10-4c41-b762-27bcef73f11c	PATO_0001505	separated from						Maisey_1981.xml	277	"(R10.) Preaxial side of pectoral endoskeleton rotated to dorsal (""postaxial"") position"												Maisey_1981.xml	277	"(R10.) Preaxial side of pectoral endoskeleton rotated to dorsal (""postaxial"") position"										Trueb_Baez_2006.xml	47	Sacrum and urostyle																																																																					Nesbitt_2011.xml	348	"Distal tarsal 4, size of articular facet for metatarsal V: "													
de_Carvalho_1996.xml	42	Pectoral metapterygium 	0	without short proximal segment	a2fb7017-4b10-4c41-b762-27bcef73f11c	a2fb7017-4b10-4c41-b762-27bcef73f11c	PATO_0000141	structure						Maisey_1981.xml	276	"(R9.) Exclusively metapterygial paired fins, with long muscular lobes extending below body"												Maisey_1981.xml	276	"(R9.) Exclusively metapterygial paired fins, with long muscular lobes extending below body"										Trueb_Baez_2006.xml	50	"Scapula, proportions"																																																																					Nesbitt_2011.xml	347	"Distal tarsal 4, transverse width:"													
de_Carvalho_1996.xml	42	Pectoral metapterygium 	1	contacts short proximal segment 	a2fb7017-4b10-4c41-b762-27bcef73f11c	a2fb7017-4b10-4c41-b762-27bcef73f11c	PATO_0000141	structure						Maisey_1981.xml	283	(S4.) Extracleithrum present												Maisey_1981.xml	283	(S4.) Extracleithrum present										Swartz_2012.xml	180	Basal segments of lepidotrichia elongated																																																																					Ruta_2011.xml	137	Distal tarsal ossifications between fibulare and digits													
DiDario_2004.xml	442	Área da região abdominal ocupada pelos escudos pré-pélvicos - multiestado  ordenado	1	escudos pré-pélvicos presentes entre o escudo pélvico e a extremidade posterior do coracóide	UBERON_2001254	abdominal scute series	PATO_0000467	present						Maisey_1981.xml	285	(S6.) Anterior dorsal fin-rays articulate directly with basal plate												Maisey_1981.xml	285	(S6.) Anterior dorsal fin-rays articulate directly with basal plate										Swartz_2012.xml	8	Basicranial fenestra																																																																					Ruta_2011.xml	138	Distal tarsal ossifications between tibiale and digits													
DiDario_2004.xml	442	Área da região abdominal ocupada pelos escudos pré-pélvicos - multiestado  ordenado	1	escudos pré-pélvicos presentes entre o escudo pélvico e a extremidade posterior do coracóide	UBERON_2001254	abdominal scute series	PATO_0000140	position						Maisey_1981.xml	289	(S9.) Unbranched lepidotrichia												Maisey_1981.xml	289	(S9.) Unbranched lepidotrichia										Swartz_2012.xml	176	Branched radials distal to the ulnare																																																																					Carroll_2007.xml	108	Distal tarsals													
DiDario_2004.xml	442	Área da região abdominal ocupada pelos escudos pré-pélvicos - multiestado  ordenado	1	escudos pré-pélvicos presentes entre o escudo pélvico e a extremidade posterior do coracóide	UBERON_2001254	abdominal scute series	PATO_0000140	position						Maisey_1981.xml	314	(T22.) Camptotrichia												Maisey_1981.xml	314	(T22.) Camptotrichia										Swartz_2012.xml	126	Contact between postspiracular extratemporal and supratemporal																																																																					Baez_Moura_Gomez_2009.xml	70	Distal tarsals 3 and 2													
DiDario_2004.xml	442	Área da região abdominal ocupada pelos escudos pré-pélvicos - multiestado  ordenado	2	escudos pré-pélvicos presentes entre o escudo pélvico e a extremidade anterior do coracóide	UBERON_2001254	abdominal scute series	PATO_0000467	present						Maisey_1981.xml	315	(T23.) Diphycercal tail continuous with dorsal and anal fins												Maisey_1981.xml	315	(T23.) Diphycercal tail continuous with dorsal and anal fins										Swartz_2012.xml	119	Dermal intracranial joint																																																																					OConnor_etal.xml	220	Distal tarsals in adults													
DiDario_2004.xml	442	Área da região abdominal ocupada pelos escudos pré-pélvicos - multiestado  ordenado	2	escudos pré-pélvicos presentes entre o escudo pélvico e a extremidade anterior do coracóide	UBERON_2001254	abdominal scute series	PATO_0000140	position						Maisey_1981.xml	321	(U3.) Muscles in paired fins segmented												Maisey_1981.xml	321	(U3.) Muscles in paired fins segmented										Swartz_2012.xml	181	Expanded ribs																																																																																				
