File	Character Number	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label
Castro_Vari_2004.xml	60	Association of retroarticular with anguloarticular	0	retroarticular closely applied to angulo-articular, but bones readily distinguishable	UBERON_2000422	retroarticular	PATO_0000141	structure	UBERON_0004744	articular/anguloarticular	
Castro_Vari_2004.xml	61	Area of attachment of primordial ligament onto maxilla	1	attachment onto anteromedially situated, highly developed, distinct, lever-like process of maxilla	UBERON_2001828	primordial ligament	PATO_0000140	position			
Castro_Vari_2004.xml	61	Area of attachment of primordial ligament onto maxilla	0	attachment onto dorsal or medial surface of maxilla either directly to main body of bone or to small ridge that arises from ossification	UBERON_2001828	primordial ligament	PATO_0000140	position			
Castro_Vari_2004.xml	62	Relative extent of the anterior portion of the first infraorbital and overall form of that bone	1	anterior margin of first infraorbital approaches or contacts ventral surface of nasal, and first infraorbital medially curved with distinct ridge on medial surface of bone	UBERON_2000223	infraorbital 1	PATO_0000140	position			
Castro_Vari_2004.xml	62	Relative extent of the anterior portion of the first infraorbital and overall form of that bone	1	anterior margin of first infraorbital approaches or contacts ventral surface of nasal, and first infraorbital medially curved with distinct ridge on medial surface of bone	UBERON_2000223	infraorbital 1	PATO_0000052	shape			
Castro_Vari_2004.xml	62	Relative extent of the anterior portion of the first infraorbital and overall form of that bone	0	anterior margin of first infraorbital falls distinctly short of ventral margin of nasal and overall form of first infraorbital relatively flat and without ridge on medial surface of bone	UBERON_2000223	infraorbital 1	PATO_0000052	shape			
Castro_Vari_2004.xml	62	Relative extent of the anterior portion of the first infraorbital and overall form of that bone	0	anterior margin of first infraorbital falls distinctly short of ventral margin of nasal and overall form of first infraorbital relatively flat and without ridge on medial surface of bone	UBERON_2000223	infraorbital 1	UBERON_0002148	locus ceruleus			
Castro_Vari_2004.xml	63	Series of small, ramifying canals that extend off main body of laterosensory canal in first infraorbital	1	present and moderately developed	UBERON_2001811	infraorbital sensory canal	PATO_0000052	shape			
Castro_Vari_2004.xml	63	Series of small, ramifying canals that extend off main body of laterosensory canal in first infraorbital	0	absent	UBERON_2001811	infraorbital sensory canal	PATO_0000052	shape			
Castro_Vari_2004.xml	63	Series of small, ramifying canals that extend off main body of laterosensory canal in first infraorbital	2	present and highly developed	UBERON_2001811	infraorbital sensory canal					
Castro_Vari_2004.xml	64	Form of posterior portion of first infraorbital	0	not indented	BSPO_0000072 and (BFO_0000050 some UBERON_2000223)	posterior region and (part of some infraorbital 1)	PATO_0000052	shape			
Castro_Vari_2004.xml	64	Form of posterior portion of first infraorbital	1	deeply indented	BSPO_0000072 and (BFO_0000050 some UBERON_2000223)	posterior region and (part of some infraorbital 1)	PATO_0000052	shape			
Castro_Vari_2004.xml	65	Form of primary laterosensory tube in first infraorbital	0	tube relatively straight and with four or five openings	UBERON_2001811	infraorbital sensory canal	PATO_0000052	shape			
Castro_Vari_2004.xml	65	Form of primary laterosensory tube in first infraorbital	1	tube with series of secondary canals and multiple openings	UBERON_2001811	infraorbital sensory canal	PATO_0000052	shape			
Castro_Vari_2004.xml	66	Overall form of second infraorbital	0	without distinct indentation on anterior portion	UBERON_2001407	infraorbital 2	PATO_0000052	shape			
Castro_Vari_2004.xml	66	Overall form of second infraorbital	1	with indentation on anterior portion moderately to very well developed	UBERON_2001407	infraorbital 2	PATO_0000052	shape			
Castro_Vari_2004.xml	66	Overall form of second infraorbital	2	with indentation on anterior portion very well developed and with acutely triangular anteroventral process	UBERON_2001407	infraorbital 2	PATO_0000052	shape			
Castro_Vari_2004.xml	67	Three dimensional morphology of second infraorbital	1	with distinct process that carries laterosensory canal segment in anterior of bone	UBERON_2001407	infraorbital 2	PATO_0000052	shape			
Castro_Vari_2004.xml	67	Three dimensional morphology of second infraorbital	0	without distinct process that carries laterosensory canal segment in anterior of bone	UBERON_2001407	infraorbital 2	PATO_0000052	shape			
Castro_Vari_2004.xml	68	Form of laterosensory canal system in dorsal portion of third infraorbital	1	with two secondary canals that arise from ventral margin of primary canal	UBERON_2001811	infraorbital sensory canal	PATO_0000052	shape			
Castro_Vari_2004.xml	68	Form of laterosensory canal system in dorsal portion of third infraorbital	0	relatively simple, without series of secondary canals that arise from ventral margin of primary canal	UBERON_2001811	infraorbital sensory canal	PATO_0000052	shape			
Castro_Vari_2004.xml	68	Form of laterosensory canal system in dorsal portion of third infraorbital	2	with three or four secondary canals that arise from ventral margin of primary canal	UBERON_2001811	infraorbital sensory canal	PATO_0000052	shape			
Castro_Vari_2004.xml	69	Relative size of third infraorbital	0	wide	UBERON_2001408	infraorbital 3	PATO_0000117	size			
Castro_Vari_2004.xml	69	Relative size of third infraorbital	1	narrow	UBERON_2001408	infraorbital 3	PATO_0000117	size			
Castro_Vari_2004.xml	70	Degree of development of posteriorly directed branch of laterosensory canal in fourth infraorbital	0	branch terminates at, or anterior of, posterior margin of bone	UBERON_2001811	infraorbital sensory canal	PATO_0000140	position			
Castro_Vari_2004.xml	70	Degree of development of posteriorly directed branch of laterosensory canal in fourth infraorbital	1	branch extends as bony tube beyond posterior margin of bone	UBERON_2001811	infraorbital sensory canal	PATO_0000140	position			
Castro_Vari_2004.xml	71	Posterior margin of fourth infraorbital	0	approximately straight	BSPO_0000672 and (BFO_0000050 some UBERON_2001409)	posterior margin and (part of some infraorbital 4)	PATO_0000052	shape			
Castro_Vari_2004.xml	71	Posterior margin of fourth infraorbital	1	with distinct notch at level of posterior branch of laterosensory canal	BSPO_0000672 and (BFO_0000050 some UBERON_2001409)	posterior margin and (part of some infraorbital 4)	PATO_0000052	shape			
Castro_Vari_2004.xml	72	Form of dorsal portion of fifth infraorbital	0	?	BSPO_0000079 and (BFO_0000050 some UBERON_2000495)	dorsal region and (part of some infraorbital 5)					
Castro_Vari_2004.xml	72	Form of dorsal portion of fifth infraorbital	1	dorsal portion of fifth infraorbital distinctly wider than bony tube enclosing laterosensory canal segment in that bone and with dorsal margin that extends to proximate of ventral margin of sixth infraorbital	BSPO_0000079 and (BFO_0000050 some UBERON_2000495)	dorsal region and (part of some infraorbital 5)	PATO_0000052	shape			
Castro_Vari_2004.xml	72	Form of dorsal portion of fifth infraorbital	2	dorsal portion of fifth infraorbital formed either by only bony tube, or bony tube with limited lateral flanges and with dorsal limit that falls distinctly short of ventral margin of sixth infraorbital	BSPO_0000079 and (BFO_0000050 some UBERON_2000495)	dorsal region and (part of some infraorbital 5)	PATO_0000052	shape			
Castro_Vari_2004.xml	86	Size of mesopterygoid	1	distinctly smaller than metapterygoid	UBERON_2000657	entopterygoid	PATO_0000117	size			
Castro_Vari_2004.xml	86	Size of mesopterygoid	0	approximately same size as metapterygoid	UBERON_2000657	entopterygoid	PATO_0000117	size			
Castro_Vari_2004.xml	91	Posterior limit of symplectic	1	barely attains, or falls short of, limits of posteriorly and posterodorsally oriented process on posterior portion of quadrate and is situated distinctly anterior of vertical through area of attachment of interhyal on preopercle	UBERON_2000692	symplectic	PATO_0000140	position			
Castro_Vari_2004.xml	91	Posterior limit of symplectic	0	reaches posteriorly distinctly beyond limits of posteriorly and posterodorsally oriented process on posterior portion of quadrate and is situated ventral of area of attachment of interhyal on preopercle	UBERON_2000692	symplectic	PATO_0000140	position			
Castro_Vari_2004.xml	93	Anterior portion of preopercular laterosensory canal	1	subdivided, with anterior portion formed of one or more independent bony tubes situated between region of articular facet of quadrate and main body of preopercle	UBERON_2001813	preopercular sensory canal					
Castro_Vari_2004.xml	93	Anterior portion of preopercular laterosensory canal	0	continuous anterior to region proximate to articular facet of quadrate	UBERON_2001813	preopercular sensory canal					
Castro_Vari_2004.xml	95	Medial surface of horizontal portion of preopercle	0	unelaborated or with slightly developed, longitudinal ridge	BSPO_0000383 and (BFO_0000050 some UBERON_2000289)	medial surface and (part of some preopercle horizontal limb)	PATO_0000052	shape			
Castro_Vari_2004.xml	95	Medial surface of horizontal portion of preopercle	1	with distinct, horizontal, shelf-like ridge	BSPO_0000383 and (BFO_0000050 some UBERON_2000289)	medial surface and (part of some preopercle horizontal limb)	PATO_0000052	shape			
Castro_Vari_2004.xml	96	Degree of development and alignment of medial ridge on the preopercle	1	moderately developed and almost horizontally aligned	UBERON_0004529 and (BFO_0000050 some (BSPO_0000383 and (BFO_0000050 some UBERON_2000264)))	anatomical projection and (part of some (medial surface and (part of some preopercle)))	PATO_0001855	horizontal			
Castro_Vari_2004.xml	96	Degree of development and alignment of medial ridge on the preopercle	1	moderately developed and almost horizontally aligned	UBERON_0004529 and (BFO_0000050 some (BSPO_0000383 and (BFO_0000050 some UBERON_2000264)))	anatomical projection and (part of some (medial surface and (part of some preopercle)))	PATO_0000117	size			
Castro_Vari_2004.xml	96	Degree of development and alignment of medial ridge on the preopercle	0	absent	UBERON_0004529 and (BFO_0000050 some (BSPO_0000383 and (BFO_0000050 some UBERON_2000264)))	anatomical projection and (part of some (medial surface and (part of some preopercle)))	PATO_0000462	absent			
Castro_Vari_2004.xml	96	Degree of development and alignment of medial ridge on the preopercle	2	highly developed and dorsomedially inclined	UBERON_0004529 and (BFO_0000050 some (BSPO_0000383 and (BFO_0000050 some UBERON_2000264)))	anatomical projection and (part of some (medial surface and (part of some preopercle)))	PATO_0000117	size			
Castro_Vari_2004.xml	96	Degree of development and alignment of medial ridge on the preopercle	2	highly developed and dorsomedially inclined	UBERON_0004529 and (BFO_0000050 some (BSPO_0000383 and (BFO_0000050 some UBERON_2000264)))	anatomical projection and (part of some (medial surface and (part of some preopercle)))	PATO_0000140	position			
Castro_Vari_2004.xml	99	Suprapreopercle	1	absent	UBERON_2000104	suprapreopercle	PATO_0000462	absent			
Castro_Vari_2004.xml	99	Suprapreopercle	0	present	UBERON_2000104	suprapreopercle	PATO_0000467	present			
Castro_Vari_2004.xml	100	Ventral surface of mesethmoid	0	unelaborated	UBERON_0004529 and (BFO_0000050 some (BSPO_0000384 and (BFO_0000050 some UBERON_0011238)))	anatomical projection and (part of some (ventral surface and (part of some mesethmoid bone)))	PATO_0000462	absent			
Castro_Vari_2004.xml	100	Ventral surface of mesethmoid	1	with laterally compressed, ventromedial process	UBERON_0004529 and (BFO_0000050 some (BSPO_0000384 and (BFO_0000050 some UBERON_0011238)))	anatomical projection and (part of some (ventral surface and (part of some mesethmoid bone)))	PATO_0000467	present			
Castro_Vari_2004.xml	102	Form of anterior portion of vomer	0	not as in State 1	UBERON_0002396	vomer	PATO_0000052	shape			
Castro_Vari_2004.xml	102	Form of anterior portion of vomer	1	in form of large, horizontally rounded structure that contacts anterior process and main body of lateral ethmoid	UBERON_0002396	vomer	PATO_0000052	shape			
Castro_Vari_2004.xml	117	Dark stripes that extend across anal fin at some point in ontogeny	1	present	UBERON_4000163	anal fin	PATO_0000019	color pattern			
Castro_Vari_2004.xml	117	Dark stripes that extend across anal fin at some point in ontogeny	0	absent	UBERON_4000163	anal fin	PATO_0000019	color pattern			
Castro_Vari_2004.xml	118	Dark stripes that extend across caudal fins at some point in ontogeny	0	absent	UBERON_4000164	caudal fin	PATO_0000019	color pattern			
Castro_Vari_2004.xml	118	Dark stripes that extend across caudal fins at some point in ontogeny	1	present	UBERON_4000164	caudal fin	PATO_0000019	color pattern			
Castro_Vari_2004.xml	119	Irregular, vertical, somewhat chevronshaped bars formed of small black marks on caudal fin	0	absent	UBERON_4000164	caudal fin	PATO_0000019	color pattern			
Castro_Vari_2004.xml	119	Irregular, vertical, somewhat chevronshaped bars formed of small black marks on caudal fin	1	present	UBERON_4000164	caudal fin	PATO_0000019	color pattern			
Castro_Vari_2004.xml	123	Form of scales	0	not as in State 1	UBERON_0007380	dermal scale	PATO_0000052	shape			
Castro_Vari_2004.xml	123	Form of scales	1	with alternating rows that form small flat spines marginally and remnants submarginally that have fused into the posterior field	UBERON_0007380	dermal scale	PATO_0000052	shape			
