"source","characterid","stateid","description","entity","entitylabel","entityid","quality","qualitylabel","qualityid","qualitynegated","qualitynegatedlabel","qnparentlabel","qnparentid","qualitymodifier","qualitymodifierlabel","qualitymodifierid","entitylocator","entitylocatorlabel","entitylocatorid","countt"
"Swartz 2012.xml_states927.xml","states927","state929","absent","radius","radius","UBERON:2002118","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states927.xml","states927","state930","present","ulnare","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states927.xml","states927","state930","present","intermedium","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states927.xml","states927","state930","present","radius","radius","UBERON:2002118","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states931.xml","states931","state933","absent","articulation","","","absent","absent","PATO:0000462","","","","","radial","radial","UBERON:2000271","ulnare","","",""
"Swartz 2012.xml_states931.xml","states931","state933","absent","radial","radial","UBERON:2000271","absent","absent","PATO:0000462","","","","","","","","ulnare","","",""
"Swartz 2012.xml_states931.xml","states931","state933","absent","ulnare","","","absent","absent","PATO:0000462","","","","","","","","ulnare","","",""
"Swartz 2012.xml_states931.xml","states931","state934","present","articulation","","","present","present","PATO:0000467","","","","","radial","radial","UBERON:2000271","ulnare","","",""
"Swartz 2012.xml_states931.xml","states931","state934","present","radial","radial","UBERON:2000271","present","present","PATO:0000467","","","","","","","","ulnare","","",""
"Swartz 2012.xml_states931.xml","states931","state934","present","ulnare","","","present","present","PATO:0000467","","","","","","","","ulnare","","",""
"Swartz 2012.xml_states935.xml","states935","state937","absent","process","","","absent","absent","PATO:0000462","","","","","","","","ulnare","","",""
"Swartz 2012.xml_states935.xml","states935","state937","absent","ulnare","","","absent","absent","PATO:0000462","","","","","","","","ulnare","","",""
"Swartz 2012.xml_states935.xml","states935","state938","present","process","","","present","present","PATO:0000467","","","","","","","","ulnare","","",""
"Swartz 2012.xml_states935.xml","states935","state938","present","ulnare","","","present","present","PATO:0000467","","","","","","","","ulnare","","",""
"Swartz 2012.xml_states939.xml","states939","state941","absent","radial","radial","UBERON:2000271","absent","absent","PATO:0000462","","","","","ulnare","","","","","",""
"Swartz 2012.xml_states939.xml","states939","state941","absent","ulnare","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states939.xml","states939","state942","present","radial","radial","UBERON:2000271","present","present","PATO:0000467","","","","","ulnare","","","","","",""
"Swartz 2012.xml_states939.xml","states939","state942","present","ulnare","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states943.xml","states943","state945","jointed","radial","radial","UBERON:2000271","jointed","","","","","","","","","","","","",""
"Swartz 2012.xml_states943.xml","states943","state946","unjointed","radial","radial","UBERON:2000271","unjointed","","","","","","","","","","","","",""
"Swartz 2012.xml_states947.xml","states947","state949","absent","digit","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states947.xml","states947","state950","present","digit","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states951.xml","states951","state953","present","lepidotrichium","lepidotrichium","UBERON:2001554","present","present","PATO:0000467","","","","","","","","appendage","","",""
"Swartz 2012.xml_states951.xml","states951","state953","present","appendage","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states951.xml","states951","state954","absent","lepidotrichium","lepidotrichium","UBERON:2001554","absent","absent","PATO:0000462","","","","","","","","appendage","","",""
"Swartz 2012.xml_states951.xml","states951","state954","absent","appendage","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states955.xml","states955","state957","no","basal segment","","","","","PATO:0001154","not elongated","not(elongated)","shape","PATO:0000052","","","","","","",""
"Swartz 2012.xml_states955.xml","states955","state958","yes","basal segment","","","elongated","elongated","PATO:0001154","","","","","","","","","","",""
"Swartz 2012.xml_states959.xml","states959","state961","absent","rib","rib","UBERON:0002228","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states959.xml","states959","state962","present","rib","rib","UBERON:0002228","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states963.xml","states963","state965","absent","rib","rib","UBERON:0002228","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states963.xml","states963","state966","present","rib","rib","UBERON:0002228","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states967.xml","states967","state969","no longer than diameter of intercentrum","ribs trunk","rib","UBERON:0002228","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states967.xml","states967","state969","no longer than diameter of intercentrum","ribs trunk","rib","UBERON:0002228","intercentrum","","","","","","","","","","","","",""
"Swartz 2012.xml_states967.xml","states967","state970","longer","ribs trunk","rib","UBERON:0002228","longer","increased length","PATO:0000573","","","","","","","","","","",""
"Swartz 2012.xml_states971.xml","states971","state973","all straight","ribs trunk","rib","UBERON:0002228","straight","straight","PATO:0002180","","","","","","","","","","",""
"Swartz 2012.xml_states971.xml","states971","state974","at least some ventral component","ventral component","","","some at-least","","","","","","","","","","","","",""
"Swartz 2012.xml_states975.xml","states975","state977","all cylindrical","ribs trunk","rib","UBERON:0002228","cylindrical","cylindrical","PATO:0001873","","","","","","","","","","",""
"Swartz 2012.xml_states975.xml","states975","state978","some or all bear flanges from posterior margin which narrow distally","flange","","","bear","","","","","","","posterior margin","posterior margin","BSPO:0000672","","","",""
"Swartz 2012.xml_states975.xml","states975","state978","some or all bear flanges from posterior margin which narrow distally","ribs trunk","rib","UBERON:0002228","some","","","","","","","","","","","","",""
"Swartz 2012.xml_states975.xml","states975","state978","some or all bear flanges from posterior margin which narrow distally","ribs trunk","rib","UBERON:0002228","bear flanges","","","","","","","","","","","","",""
"Swartz 2012.xml_states975.xml","states975","state979","some or all flare distally","ribs trunk","rib","UBERON:0002228","some","","","","","","","","","","","","",""
"Swartz 2012.xml_states975.xml","states975","state979","some or all flare distally","ribs trunk","rib","UBERON:0002228","some all flare distally","","","","","","","","","","","","",""
"Swartz 2012.xml_states980.xml","states980","state982","present","supraneural spine","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states980.xml","states980","state983","absent","supraneural spine","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states984.xml","states984","state986","absent","ilium","ilium","UBERON:0001273","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states984.xml","states984","state986","absent","canal","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states984.xml","states984","state987","present","ilium","ilium","UBERON:0001273","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states984.xml","states984","state987","present","canal","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states988.xml","states988","state990","oriented posterodorsally","ilium","ilium","UBERON:0001273","oriented posterodorsally","","","","","","","","","","","","",""
"Swartz 2012.xml_states988.xml","states988","state990","oriented posterodorsally","posterior region","posterior region","BSPO:0000072","oriented posterodorsally","","","","","","","","","","process,","","",""
"Swartz 2012.xml_states988.xml","states988","state991","oriented approximately horizontally posteriorly","ilium","ilium","UBERON:0001273","oriented approximately horizontally posteriorly","","","","","","","","","","","","",""
"Swartz 2012.xml_states988.xml","states988","state991","oriented approximately horizontally posteriorly","posterior region","posterior region","BSPO:0000072","oriented approximately horizontally posteriorly","","","","","","","","","","process,","","",""
"Swartz 2012.xml_states992.xml","states992","state994","present","process","fibula","UBERON:0001446","present","present","PATO:0000467","","","","","","","","fibula","","",""
"Swartz 2012.xml_states992.xml","states992","state994","present","fibula","fibula","UBERON:0001446","present","present","PATO:0000467","","","","","","","","fibula","fibula","UBERON:0001446",""
"Swartz 2012.xml_states992.xml","states992","state995","absent","process","fibula","UBERON:0001446","absent","absent","PATO:0000462","","","","","","","","fibula","","",""
"Swartz 2012.xml_states992.xml","states992","state995","absent","fibula","fibula","UBERON:0001446","absent","absent","PATO:0000462","","","","","","","","fibula","fibula","UBERON:0001446",""
"Swartz 2012.xml_states996.xml","states996","state998","large","process","","","large","increased size","PATO:0000586","","","","","","","","","","",""
"Swartz 2012.xml_states996.xml","states996","state999","small","process","","","small","decreased size","PATO:0000587","","","","","","","","","","",""
